Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2012, тыс. рублей	Январь, 2012, тыс. рублей	Изменение, тыс. рублей	Изменение, %
675	-18	Азимут	3154	Москва и обл.	1240461	1402825	-162364	-11.57
676	20	Содружество	2923	Москва и обл.	1236196	1174581	61615	5.25
677	21	Бизнес для Бизнеса	1060	Чувашия	1234631	1165768	68863	5.91
678	23	Калуга	1151	Калужская обл.	1228430	1146250	82180	7.17
679	0	Жилкредит	1736	Москва и обл.	1228065	1273626	-45561	-3.58
680	19	Майкопбанк	1136	Адыгея	1227522	1160783	66739	5.75
681	8	Сибэс	208	Омская обл.	1226289	1213150	13139	1.08
682	3	Идеалбанк	3491	Москва и обл.	1213039	1236710	-23671	-1.91
683	-58	Саммит Банк	85	Приморский край	1191373	1551300	-359927	-23.2
684	61	ИстКом-Финанс	3435	Москва и обл.	1190674	917663	273011	29.75
685	-27	Приполярком	507	Тюменская обл.	1188491	1402672	-214181	-15.27
686	34	Булгар Банк	1917	Татарстан	1188237	1041094	147143	14.13
687	62	Глобус	2438	Москва и обл.	1186515	897933	288582	32.14
688	33	Си Ди Би Банк	3339	Краснодарский край	1171733	1038798	132935	12.8
689	120	Газтрансбанк	665	Адыгея	1168886	666024	502862	75.5
690	-177	Мосводоканалбанк	2863	Москва и обл.	1166981	2552817	-1385836	-54.29
691	2	Онего	2484	Карелия	1152804	1193322	-40518	-3.4
692	36	Кетовский Коммерческий Банк	842	Курганская обл.	1148513	1006035	142478	14.16
693	-29	Кредитимпэкс Банк	2037	Москва и обл.	1147784	1373291	-225507	-16.42
694	15	Метрополь	1639	Москва и обл.	1145668	1112485	33183	2.98
695	-21	Русский Элитарный Банк	3231	Москва и обл.	1139789	1299989	-160200	-12.32
696	-193	Банк Премьер Кредит	1663	Коми	1135168	2636278	-1501110	-56.94
697	30	Симбирск	653	Ульяновская обл.	1134714	1007012	127702	12.68
698	45	Ноосфера	2650	Республика Алтай	1130719	919224	211495	23.01
699	-5	Синергия	2884	Саратовская обл.	1128990	1193311	-64321	-5.39
700	134	Заубер Банк	1614	Карачаево-Черкесия	1128225	523151	605074	115.66
701	-1	Дон-Тексбанк	1818	Ростовская обл.	1126522	1156207	-29685	-2.57
702	27	Народный Доверительный Банк	2374	Москва и обл.	1125220	1004392	120828	12.03
703	52	Мурманский Расчетный Центр	3341	Мурманская обл.	1109523	858962	250561	29.17
704	-65	КИП-Банк	2843	Москва и обл.	1100663	1490587	-389924	-26.16
705	65	Расчетный Дом	3350	Москва и обл.	1096103	804871	291232	36.18
706	-1	Восточно-Европейский Трастовый Банк	2253	Москва и обл.	1093595	1122992	-29397	-2.62
707	80	Тексбанк	2756	Карачаево-Черкесия	1088694	745422	343272	46.05
708	-1	Северинвестбанк	2264	Белгородская обл.	1086106	1119074	-32968	-2.95
709	-47	Рапида	3371	Москва и обл.	1073509	1380179	-306670	-22.22
710	5	Региональный Банк Сбережений	3367	Москва и обл.	1071137	1090996	-19859	-1.82
711	89	Динамичные Системы	3439	Москва и обл.	1069612	697771	371841	53.29
712	-66	Металлург	2877	Москва и обл.	1069340	1464377	-395037	-26.98
713	-2	Атлас Банк	3477	Москва и обл.	1061290	1100022	-38732	-3.52
714	-166	Арксбанк	1868	Воронежская обл.	1059435	2186591	-1127156	-51.55
715	133	Капиталбанк	2547	Ростовская обл.	1056936	491528	565408	115.03
716	3	Сельмашбанк	106	Ростовская обл.	1054065	1058086	-4021	-0.38
717	13	Первый Дортрансбанк	3271	Кировская обл.	1053768	988339	65429	6.62
718	-10	Акрополь	3027	Москва и обл.	1048250	1113357	-65107	-5.85
719	-49	Регионфинансбанк	3357	Москва и обл.	1047922	1331798	-283876	-21.32
720	-38	Байкалкредобанк	2990	Иркутская обл.	1043216	1263659	-220443	-17.44
721	36	Почтобанк	1788	Пермская обл.	1038191	849523	188668	22.21
722	28	Первоуральскбанк	965	Свердловская обл.	1037122	892527	144595	16.2
723	-9	Америкэн Экспресс Банк	3460	Москва и обл.	1032010	1094670	-62660	-5.72
724	37	Курган	2568	Курганская обл.	1023745	842455	181290	21.52
725	112	Миръ	3089	Москва и обл.	1023533	518754	504779	97.31
726	-128	Центрально-Азиатский	3037	Хакасия	1009331	1745267	-735936	-42.17
727	21	ЕАТП Банк	1765	Астраханская обл.	1001388	910462	90926	9.99
728	44	Первый Клиентский Банк	3436	Москва и обл.	982886	800311	182575	22.81
729	-86	ВЕБРР	3418	Москва и обл.	971612	1474327	-502715	-34.1
730	167	Трансинвестбанк	3238	Москва и обл.	967909	338094	629815	186.28
731	61	Акцент	696	Оренбургская обл.	967129	732638	234491	32.01
732	34	МС Банк Рус	2789	Москва и обл.	960221	821272	138949	16.92
733	-46	Анелик РУ	3443	Москва и обл.	954199	1228410	-274211	-22.32
734	-3	Турбобанк	3203	Санкт-Петербург и обл.	946920	985968	-39048	-3.96
735	0	Мурманский Социальный Коммерческий Банк	2722	Мурманская обл.	939544	970309	-30765	-3.17
736	33	Арзамас	1281	Нижегородская обл.	921166	812225	108941	13.41
737	-33	Трастовый Республиканский Банк	3404	Москва и обл.	919237	1128409	-209172	-18.54
738	-2	Местный Кредит	3370	Москва и обл.	917043	958248	-41205	-4.3
739	0	Аскания Траст	286	Москва и обл.	915155	933576	-18421	-1.97
740	37	Месед	184	Дагестан	909877	779927	129950	16.66
741	0	Химик	1114	Нижегородская обл.	904574	927531	-22957	-2.48
742	124	Индустриальный Сберегательный Банк	3175	Москва и обл.	902448	452399	450049	99.48
743	109	Нафтабанк	715	Дагестан	892147	478143	414004	86.59
744	-34	РН Банк	170	Омская обл.	888773	1106180	-217407	-19.65
745	18	Прайм Финанс	2758	Санкт-Петербург и обл.	886728	837648	49080	5.86
746	-21	Финарс Банк	2938	Москва и обл.	885042	1020195	-135153	-13.25
747	11	Тетраполис	1586	Санкт-Петербург и обл.	882174	847479	34695	4.09
748	-10	ОЛМА-Банк	3250	Москва и обл.	880788	946771	-65983	-6.97
749	15	Вакобанк	1291	Псковская обл.	878330	835449	42881	5.13
750	43	Региональный Коммерческий Банк	836	Ульяновская обл.	875919	729036	146883	20.15
751	40	Кредитбанк	1035	Калмыкия	868951	737233	131718	17.87
752	-1	Евроазиатский Инвестиционный Банк	2897	Москва и обл.	866906	888204	-21298	-2.4
753	48	Жилстройбанк	2769	Москва и обл.	866764	695242	171522	24.67
754	48	Русский Банк Сбережений	779	Ставропольский край	860993	693256	167737	24.2
755	-22	Сургутский Центральный Коммерческий Банк	684	Тюменская обл.	849802	973409	-123607	-12.7
756	0	Бузулукбанк	1282	Оренбургская обл.	848183	850792	-2609	-0.31
757	41	Взаимодействие	1704	Новосибирская обл.	847480	708329	139151	19.64
758	45	Мико-Банк	3195	Москва и обл.	839935	693104	146831	21.18
759	-67	Межрегионбанк	1059	Москва и обл.	839730	1193594	-353864	-29.65
760	11	Спецстройбанк	236	Москва и обл.	836631	801551	35080	4.38
761	-27	Тульский Расчетный Центр	3380	Тульская обл.	835925	972026	-136101	-14
762	20	Лето Банк	650	Москва и обл.	834801	766446	68355	8.92
763	-3	РусьРегионБанк	685	Москва и обл.	798925	843757	-44832	-5.31
764	-24	Инвест-Экобанк	1956	Санкт-Петербург и обл.	785453	929249	-143796	-15.47
765	-82	Адам Интернэшнл	2232	Дагестан	780869	1238273	-457404	-36.94
766	-121	Космос	2245	Москва и обл.	780624	1469592	-688968	-46.88
767	-21	Аделантбанк	1835	Москва и обл.	775203	916870	-141667	-15.45
768	6	Балаково-Банк	444	Саратовская обл.	771017	784729	-13712	-1.75
769	6	Кузбассхимбанк	2868	Кемеровская обл.	768671	784256	-15585	-1.99
770	35	Народный Земельно-Промышленный Банк	2873	Алтайский край	766544	681318	85226	12.51
771	-18	Башпромбанк	1006	Башкортостан	759964	877587	-117623	-13.4
772	-13	МТИ-Банк	1052	Москва и обл.	756522	846094	-89572	-10.59
773	21	Прокоммерцбанк	2996	Москва и обл.	752397	724820	27577	3.8
774	47	Стандарт-Кредит	841	Адыгея	745163	589770	155393	26.35
775	105	Камский Горизонт	2554	Татарстан	741736	402744	338992	84.17
776	-373	Лада-Кредит	2668	Самарская обл.	739930	4225508	-3485578	-82.49
777	7	Классик Эконом Банк	3298	Северная Осетия — Алания	738601	752323	-13722	-1.82
778	34	Прохладный	874	Кабардино-Балкария	738029	648141	89888	13.87
779	37	Плато-Банк	2071	Свердловская обл.	736350	620728	115622	18.63
780	70	Международный Строительный Банк	3484	Москва и обл.	730038	487139	242899	49.86
781	27	Агроинкомбанк	1946	Астраханская обл.	723598	671549	52049	7.75
782	-3	Арсенал	3000	Москва и обл.	721453	777351	-55898	-7.19
783	16	НоваховКапиталБанк	635	Москва и обл.	707885	703308	4577	0.65
784	31	Акция	927	Ивановская обл.	706061	626913	79148	12.63
785	19	Славянбанк	804	Новгородская обл.	702636	692781	9855	1.42
786	33	НСТ-Банк	1738	Оренбургская обл.	702202	602005	100197	16.64
787	10	Кутузовский	3190	Москва и обл.	696684	708603	-11919	-1.68
788	124	Азия Банк	3183	Москва и обл.	695132	274528	420604	153.21
789	-11	Геобанк	2027	Москва и обл.	693274	779522	-86248	-11.06
790	50	Вятич	2796	Рязанская обл.	681512	515941	165571	32.09
791	70	ЮМК	3495	Краснодарский край	678763	463563	215200	46.42
792	4	Московский Национальный Инвестиционный Банк	3181	Москва и обл.	673721	711963	-38242	-5.37
793	38	Платежный Сервисный Банк	1943	Башкортостан	655817	532729	123088	23.11
794	52	Эко-Инвест	3116	Москва и обл.	651852	495490	156362	31.56
795	0	Кубаньторгбанк	478	Краснодарский край	650570	717461	-66891	-9.32
796	33	Банк Развития Бизнеса	1910	Кемеровская обл.	647235	540049	107186	19.85
797	82	Строительно-Коммерческий Банк	3050	Архангельская обл.	647024	413415	233609	56.51
798	38	Ипозембанк	3026	Самарская обл.	647022	520936	126086	24.2
799	102	Региональный Корпоративный Банк	1134	Ивановская обл.	645440	323087	322353	99.77
800	-10	Одинбанк	3197	Москва и обл.	639725	737466	-97741	-13.25
801	27	Анджибанк	570	Дагестан	638384	567093	71291	12.57
802	31	Рингкомбанк	1909	Ингушетия	637452	529481	107971	20.39
803	-20	Центр Межбанковских Расчетов	3400	Москва и обл.	633232	761110	-127878	-16.8
804	-15	Каспий	639	Дагестан	632844	743764	-110920	-14.91
805	12	Старый Кремль	2657	Москва и обл.	609503	612902	-3399	-0.55
806	-26	Дагестан	543	Дагестан	592808	771111	-178303	-23.12
807	11	Линк-Банк	2699	Москва и обл.	591083	604723	-13640	-2.26
808	59	Майский	1673	Кабардино-Балкария	590090	449755	140335	31.2
809	-67	Ресурс-Траст	3122	Москва и обл.	589248	923771	-334523	-36.21
810	16	Банк ВВБ	1093	Ярославская обл.	584644	576389	8255	1.43
811	-35	Московский Клиринговый Центр	3314	Москва и обл.	575829	782337	-206508	-26.4
812	-190	Межотраслевая Банковская Корпорация	3471	Москва и обл.	569150	1590778	-1021628	-64.22
813	52	Внешфинбанк	3173	Краснодарский край	552131	455230	96901	21.29
814	11	Европейский Экспресс	3449	Москва и обл.	550953	582698	-31745	-5.45
815	-118	ЭнергоБизнес	3485	Москва и обл.	549243	1173897	-624654	-53.21
816	33	Еврокапитал-Альянс	2672	Дагестан	545111	487245	57866	11.88
817	-6	Центрально-Европейский Банк	2670	Москва и обл.	543000	658898	-115898	-17.59
818	59	Конгресс-Банк	2330	Москва и обл.	541680	420722	120958	28.75
819	-313	Далетбанк	3049	Москва и обл.	538257	2623654	-2085397	-79.48
820	18	АББ	2937	Москва и обл.	532651	517765	14886	2.88
821	41	Объединенный Национальный Банк	2074	Москва и обл.	527346	461780	65566	14.2
822	41	Имбанк	2098	Дагестан	526383	458255	68128	14.87
823	45	Тальменка-Банк	826	Алтайский край	524059	443650	80409	18.12
824	15	Алданзолотобанк	854	Саха (Якутия)	514485	516447	-1962	-0.38
825	-3	РУБанк	2813	Ростовская обл.	511895	589577	-77682	-13.18
826	43	Холдинвестбанк	2837	Москва и обл.	506677	442119	64558	14.6
827	-4	Стар Альянс	3433	Москва и обл.	496212	584413	-88201	-15.09
828	4	Северная Клиринговая Палата	3317	Архангельская обл.	495189	530949	-35760	-6.74
829	24	Надежность	2425	Курганская обл.	491332	478062	13270	2.78
830	-16	Ауэрбанк	3105	Москва и обл.	486028	628913	-142885	-22.72
831	-25	ВРБ Москва	3499	Москва и обл.	484746	677942	-193196	-28.5
832	38	Дружба	990	Тюменская обл.	482728	441272	41456	9.39
833	-52	Москва	1661	Москва и обл.	481100	769219	-288119	-37.46
834	40	Гефест	1046	Тверская обл.	476929	430960	45969	10.67
835	-88	Ростфинанс	481	Ростовская обл.	476144	914306	-438162	-47.92
836	59	МВС Банк	2407	Дагестан	474794	344140	130654	37.97
837	17	Евросиб Банк	594	Псковская обл.	472002	477240	-5238	-1.1
838	26	НКБ	2942	Калмыкия	470118	456332	13786	3.02
839	-54	Природа	3399	Москва и обл.	468996	752251	-283255	-37.65
840	3	Иронбанк	1724	Москва и обл.	468867	511471	-42604	-8.33
841	-53	Вестинтербанк	3398	Москва и обл.	466857	744709	-277852	-37.31
842	43	Европейский Стандарт	3200	Кабардино-Балкария	466509	381918	84591	22.15
843	15	Принтбанк	546	Москва и обл.	463762	471133	-7371	-1.56
844	34	Кредпромбанк	1165	Ярославская обл.	463056	418123	44933	10.75
845	-72	Сунжа	2023	Ингушетия	462491	784891	-322400	-41.08
846	13	АлтайБизнес-Банк	2388	Алтайский край	461801	468036	-6235	-1.33
847	-6	Банк РСИ	3415	Москва и обл.	457447	513264	-55817	-10.87
848	12	Махачкалинский Городской Муниципальный Банк	3192	Дагестан	454309	466327	-12018	-2.58
849	7	Сетевая Расчетная Палата	3332	Татарстан	449065	474258	-25193	-5.31
850	-5	Далта-Банк	142	Приморский край	446595	510053	-63458	-12.44
851	80	Бизнесбанк	2862	Дагестан	441309	213543	227766	106.66
852		Еврокапитал-Альянс	3459	Ярославская обл.	435641			
853	34	Максимум	466	Ростовская обл.	434532	375675	58857	15.67
854	44	Басманный	2158	Москва и обл.	433084	329464	103620	31.45
855	-35	Промсвязьинвест	2761	Дагестан	430516	598459	-167943	-28.06
856	16	Русский Финансовый Альянс	2035	Москва и обл.	429417	433325	-3908	-0.9
857	31	РИТЦ Банк	2677	Москва и обл.	425412	374194	51218	13.69
858	35	Южный Региональный Банк	3015	Ростовская обл.	420797	354274	66523	18.78
859	57	ТЭСТ	3440	Москва и обл.	411265	260560	150705	57.84
860	40	Невастройинвест	1926	Санкт-Петербург и обл.	404363	324456	79907	24.63
861	-37	Новый Коммерческий Банк	347	Дагестан	397434	583539	-186105	-31.89
862	13	Российская Финансовая Корпорация	3099	Москва и обл.	395892	427991	-32099	-7.5
863	-21	Энтузиастбанк	3048	Москва и обл.	388487	512007	-123520	-24.12
864	42	1Банк	2896	Северная Осетия — Алания	388483	292779	95704	32.69
865	31	ПрестижКредитБанк	2922	Дагестан	388287	340284	48003	14.11
866	7	Кредо Финанс	793	Дагестан	386316	432009	-45693	-10.58
867	48	ГРиС-Банк	1928	Ставропольский край	373140	264582	108558	41.03
868	-11	Народный Инвестиционный Банк	2876	Самарская обл.	371887	473211	-101324	-21.41
869	40	Межрегиональный Банк Реконструкции	2620	Москва и обл.	371799	288023	83776	29.09
870	49	Народный Банк Республики Тыва	1309	Тыва	370388	242648	127740	52.64
871	21	Соверен Банк	3206	Москва и обл.	370138	358857	11281	3.14
872	-37	КБЦ	914	Тверская обл.	367258	522005	-154747	-29.64
873	61	Алжан	2491	Дагестан	361506	201501	160005	79.41
874	12	Таганрогбанк	3136	Ростовская обл.	360530	377832	-17302	-4.58
875	33	Альтернатива	3452	Москва и обл.	341492	291713	49779	17.06
876	31	Рента-Банк	3095	Москва и обл.	340502	292210	48292	16.53
877	-1	K2 Банк	2851	Дагестан	339353	424918	-85565	-20.14
878	4	АвтоКредитБанк	1973	Татарстан	338694	390089	-51395	-13.18
879	-49	Лидер	3304	Москва и обл.	330845	532764	-201919	-37.9
881	21	Континенталь	3184	Ставропольский край	321100	321376	-276	-0.09
882	-1	Регнум	3373	Москва и обл.	320339	396778	-76439	-19.26
883		Джаст Банк	3503	Москва и обл.	316759			
884	6	Эно	1988	Дагестан	316221	368554	-52333	-14.2
885	25	Дорис Банк	1679	Москва и обл.	313049	280448	32601	11.62
886	13	Логос	3233	Москва и обл.	308457	324889	-16432	-5.06
887	-16	Информпрогресс	2166	Москва и обл.	291929	440466	-148537	-33.72
888	35	Тайдон	2085	Кемеровская обл.	285893	234103	51790	22.12
889	16	Терра	3476	Москва и обл.	285052	300557	-15505	-5.16
890	21	Онлайн Банк	2462	Москва и обл.	278860	279422	-562	-0.2
891	12	Континент Финанс	149	Калужская обл.	276314	309163	-32849	-10.63
892	21	Кошелев-Банк	3300	Нижегородская обл.	268886	273592	-4706	-1.72
893	54	Уральская Расчетная Палата	3326	Москва и обл.	256053	86255	169798	196.86
894		Берейт	3505	Санкт-Петербург и обл.	250282			
895	37	Русское Финансовое Общество	3427	Москва и обл.	249676	205784	43892	21.33
896	26	Воронеж	654	Воронежская обл.	248512	234542	13970	5.96
897	-8	Трастовый Банк	2780	Дагестан	246400	370513	-124113	-33.5
898	28	Майма	1037	Республика Алтай	244984	227684	17300	7.6
899	19	Лэнд-Банк	1478	Москва и обл.	242274	242824	-550	-0.23
900	21	Инстройбанк	2743	Москва и обл.	234061	240137	-6076	-2.53
901	28	ФФИН Банк (бывш. Охабанк)	1143	Сахалинская обл.	230891	222238	8653	3.89
902	-18	Мигом	3323	Москва и обл.	229912	382180	-152268	-39.84
903	-52	Бринкс	3486	Москва и обл.	228285	480472	-252187	-52.49
904	16	Банковские Информационные Технологии	3318	Тульская обл.	224521	241140	-16619	-6.89
905	20	Первый Депозитный Банк	1244	Тверская обл.	222277	230221	-7944	-3.45
906	31	КредитАльянс	3472	Вологодская обл.	221024	191341	29683	15.51
907	-3	Фреско Банк	1415	Ярославская обл.	220014	302008	-81994	-27.15
908	22	Рунэтбанк	2829	Москва и обл.	215550	218616	-3066	-1.4
909		Единый Строительный Банк	3506	Москва и обл.	201582			
910	-83	Расчетная Палата СВМБ	3324	Самарская обл.	195670	573496	-377826	-65.88
911	45	Межрегиональный Клиринговый Центр	3424	Москва и обл.	183947	19993	163954	820.06
912	21	Красноярский Краевой Расчетный Центр	3483	Красноярский край	176528	202000	-25472	-12.61
913	31	Фидбэк	3502	Воронежская обл.	164075	132171	31904	24.14
914	10	Петербургский Расчетный Центр	3306	Санкт-Петербург и обл.	148681	232927	-84246	-36.17
915	42	Инновационный Расчетный Центр	3447	Москва и обл.	146864	19719	127145	644.78
916	20	Умут	2435	Дагестан	145672	199516	-53844	-26.99
917	25	Финансовые Услуги	3496	Москва и обл.	129623	148347	-18724	-12.62
918	22	Евроинвест	3383	Москва и обл.	126960	150353	-23393	-15.56
919	26	Расчетный Банковский Центр	3487	Москва и обл.	120727	127519	-6792	-5.33
920	18	Интеррасчет	1618	Карачаево-Черкесия	114710	175662	-60952	-34.7
921	20	Зеленокумская	1239	Ставропольский край	114207	148786	-34579	-23.24
922	26	Сергиево-Посадская Расчетная Палата	384	Москва и обл.	99983	84948	15035	17.7
923	16	Платежный Клиринговый Дом	3343	Москва и обл.	95653	158584	-62931	-39.68
924	37	Национальная Расчетная Компания	3386	Москва и обл.	90047	7686	82361	1071.57
925	3	Паритет	1860	Москва и обл.	80875	226827	-145952	-64.35
926	20	Вест	2605	Москва и обл.	77329	113961	-36632	-32.14
927	22	РИБ	2749	Москва и обл.	72995	67227	5768	8.58
928	36	Международная Уральская Расчетная Палата	3322	Москва и обл.	72450	2305	70145	3043.17
929	21	Сулак	749	Дагестан	70484	54322	16162	29.75
930	-3	Межрегиональный центр микрокредитования	3489	Воронежская обл.	69519	227455	-157936	-69.44
931	20	Транзит	2688	Дагестан	43730	52738	-9008	-17.08
932	22	Первый Земельный Расчетный Центр	3381	Курская обл.	34209	27175	7034	25.88
933	26	Сибирский Расчетный Центр	3308	Новосибирская обл.	24339	16771	7568	45.13
934	21	Тор Кредит	3497	Москва и обл.	23971	23887	84	0.35
935	18	Частный Расчетно-Кассовый Центр	3420	Москва и обл.	21016	38356	-17340	-45.21
936	22	Депозитный Кредитный Дом	3474	Москва и обл.	19148	17961	1187	6.61
937	28	Финансово-Расчетный Центр	3319	Астраханская обл.	6117	1887	4230	224.17
938		Ассигнация	865	Ставропольский край	5545			
939	23	Клиринговый Дом	3430	Санкт-Петербург и обл.	4120	3980	140	3.52
940	23	АРБ-Инкасс	3353	Москва и обл.	2945	2833	112	3.95
