Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2014, тыс. рублей	Январь, 2014, тыс. рублей	Изменение, тыс. рублей	Изменение, %
334	-20	Вега-Банк	3270	Москва и обл.	6562533	7865860	-1303327	-16.57
335	18	Банк Казани	708	Татарстан	6553522	6355414	198108	3.12
336	-4	Муниципальный Камчатпрофитбанк	2103	Камчатская обл.	6509605	7124693	-615088	-8.63
337	21	Северный Кредит	2398	Вологодская обл.	6356413	6256725	99688	1.59
338	114	Милбанк	3256	Москва и обл.	6356017	3826901	2529116	66.09
339	28	Банк на Красных Воротах	2472	Москва и обл.	6326347	5957504	368843	6.19
340	28	Эл Банк	1025	Самарская обл.	6259155	5935821	323334	5.45
341	23	Актив Банк	2529	Мордовия	6185356	6028670	156686	2.6
342	-4	Банк Инноваций и Развития	2647	Москва и обл.	6090165	6975299	-885134	-12.69
343	64	Банкхаус Эрбе	1717	Москва и обл.	6084570	4989911	1094659	21.94
344	59	Объединенный Кредитный Банк	1118	Владимирская обл.	6068076	5069164	998912	19.71
345	45	Объединенный Банк Промышленных Инвестиций	2626	Москва и обл.	6043204	5480226	562978	10.27
346	86	Промрегионбанк	2123	Томская обл.	6023839	4458398	1565441	35.11
347	24	Век	2299	Москва и обл.	5995009	5871673	123336	2.1
348	46	Банк Торгового Финансирования	1982	Москва и обл.	5983432	5389531	593901	11.02
349	21	Северный Народный Банк	2721	Коми	5977538	5873305	104233	1.77
350	35	Эргобанк	2856	Москва и обл.	5949038	5526121	422917	7.65
351	11	Кранбанк	2271	Ивановская обл.	5939087	6079664	-140577	-2.31
352	-31	Уралкапиталбанк	2519	Башкортостан	5830758	7580367	-1749609	-23.08
353	83	Верхневолжский	1084	Ярославская обл.	5812799	4204234	1608565	38.26
354	75	Синко-Банк	2838	Москва и обл.	5769332	4506102	1263230	28.03
355	17	Донкомбанк	492	Ростовская обл.	5751677	5866666	-114989	-1.96
356	18	Невский Банк	1068	Санкт-Петербург и обл.	5748194	5826057	-77863	-1.34
357	4	Бинбанк Тверь	777	Тверская обл.	5737555	6111659	-374104	-6.12
358	-10	Банк БЦК-Москва	3480	Москва и обл.	5731879	6676843	-944964	-14.15
359	52	Тюменьагропромбанк	917	Тюменская обл.	5665961	4951704	714257	14.42
360	-5	Кузнецкий Мост	2254	Москва и обл.	5662343	6300780	-638437	-10.13
361	56	Современный Коммерческий Ипотечный Банк	3329	Москва и обл.	5639194	4836555	802639	16.6
362	-89	Международный Банк Развития	2704	Москва и обл.	5638221	10171471	-4533250	-44.57
363	88	МС Банк Рус	2789	Москва и обл.	5608902	3836763	1772139	46.19
364	25	Ю Би Эс Банк	3463	Москва и обл.	5604943	5480804	124139	2.26
365	15	Чувашкредитпромбанк	1280	Чувашия	5557193	5706108	-148915	-2.61
366	11	Камский Коммерческий Банк	438	Татарстан	5447656	5757203	-309547	-5.38
367	14	Национальный Залоговый Банк	2944	Москва и обл.	5445952	5648423	-202471	-3.58
368	118	Торговый Городской Банк	3180	Тверская обл.	5435963	3223967	2211996	68.61
369	36	Хакасский Муниципальный Банк	1049	Хакасия	5407573	5017413	390160	7.78
370	43	Финанс Бизнес Банк	520	Москва и обл.	5400858	4927508	473350	9.61
371	69	Консервативный Коммерческий Банк	1087	Астраханская обл.	5379121	4057468	1321653	32.57
372	-66	Платина	2347	Москва и обл.	5376330	7998740	-2622410	-32.79
373	3	Международный Коммерческий Банк	2524	Москва и обл.	5371685	5761523	-389838	-6.77
374	71	Московский Коммерческий Банк	3172	Москва и обл.	5321186	3972829	1348357	33.94
375	8	Стройлесбанк	2995	Тюменская обл.	5300778	5553187	-252409	-4.55
376	47	Банк Оранжевый	1659	Санкт-Петербург и обл.	5220815	4642652	578163	12.45
377	80	Сити Инвест Банк	3194	Санкт-Петербург и обл.	5218975	3689658	1529317	41.45
378	4	Проминвестбанк	2433	Москва и обл.	5177762	5566511	-388749	-6.98
379	111	Народный Доверительный Банк	2374	Москва и обл.	5130536	3162452	1968084	62.23
380	40	Риабанк	3434	Москва и обл.	5124471	4759650	364821	7.66
381	204	Межбанковский Кредитный Союз	3242	Москва и обл.	5109947	2083141	3026806	145.3
382	-28	Уральский Межрегиональный Банк	1441	Свердловская обл.	5067874	6301009	-1233135	-19.57
383	-8	Экономикс-Банк	2136	Москва и обл.	5030540	5782526	-751986	-13
384	46	Союзный	3236	Москва и обл.	5022397	4493091	529306	11.78
385	-16	Автоградбанк	1455	Татарстан	4990327	5911870	-921543	-15.59
386	0	Сибсоцбанк	2015	Алтайский край	4967390	5512868	-545478	-9.89
387	17	Банк Развития Технологий	3441	Москва и обл.	4962234	5033187	-70953	-1.41
388	-25	Зенит Сочи	232	Краснодарский край	4920122	6058887	-1138765	-18.79
389	57	Идея Банк	430	Краснодарский край	4906993	3969758	937235	23.61
390	32	Экси-Банк	2530	Санкт-Петербург и обл.	4854036	4702602	151434	3.22
391	81	Леноблбанк	1003	Санкт-Петербург и обл.	4852936	3489347	1363589	39.08
392	6	Москва-Сити	3247	Москва и обл.	4844490	5279637	-435147	-8.24
393	70	Новое Время	3492	Москва и обл.	4840952	3643875	1197077	32.85
394	7	Зернобанк	2337	Алтайский край	4826935	5195110	-368175	-7.09
395	33	Оргбанк	3312	Москва и обл.	4824935	4564156	260779	5.71
396	23	Межрегиональный промышленно-строительный банк	752	Мордовия	4783926	4782512	1414	0.03
397	3	ВостСибтранскомбанк	2731	Иркутская обл.	4782131	5205919	-423788	-8.14
398	-14	Промэнергобанк	2728	Вологодская обл.	4781403	5542675	-761272	-13.73
399	32	Газстройбанк	2919	Москва и обл.	4781270	4491160	290110	6.46
400	-21	Дагэнергобанк	3286	Дагестан	4773340	5713308	-939968	-16.45
401	7	Кремлевский	2905	Москва и обл.	4742379	4971670	-229291	-4.61
402	48	Еврокредит	2957	Москва и обл.	4735973	3884238	851735	21.93
403	-10	Межрегиональный Почтовый Банк	3171	Москва и обл.	4707364	5391690	-684326	-12.69
404	38	Конфидэнс Банк	970	Костромская обл.	4696801	4039684	657117	16.27
405	7	Межтрастбанк	2493	Москва и обл.	4694265	4942826	-248561	-5.03
406	52	Банк Раунд	2506	Москва и обл.	4555421	3683183	872238	23.68
407	-8	Мосуралбанк	2468	Москва и обл.	4516437	5264918	-748481	-14.22
408	1	Русский Трастовый Банк	1139	Москва и обл.	4436185	4965428	-529243	-10.66
409	-13	Банк ИТБ	3128	Москва и обл.	4419656	5320270	-900614	-16.93
410	60	Сибирский Банк Реконструкции и Развития	1284	Тюменская обл.	4417568	3562280	855288	24.01
411	325	Региональный Банк Сбережений	3367	Москва и обл.	4415837	911360	3504477	384.53
412	9	Енисейский Объединенный Банк	2645	Красноярский край	4407808	4704161	-296353	-6.3
413	79	Владпромбанк	870	Владимирская обл.	4402124	3151613	1250511	39.68
414	30	Итуруп	2390	Сахалинская обл.	4372315	3994599	377716	9.46
415	54	Коммерческий Индо Банк	3446	Москва и обл.	4367586	3584326	783260	21.85
416	65	Мираф-Банк	2244	Омская обл.	4342994	3345526	997468	29.81
417	26	Новобанк	1352	Новгородская обл.	4280162	4036344	243818	6.04
418	92	Гагаринский	606	Москва и обл.	4259756	2833334	1426422	50.34
419	75	Рапида	3371	Москва и обл.	4140551	3075590	1064961	34.63
420	-80	Руссобанк	2313	Москва и обл.	4132330	6841936	-2709606	-39.6
421	14	Лесбанк	1598	Москва и обл.	4129882	4315301	-185419	-4.3
422	16	Бинбанк Смоленск	1957	Смоленская обл.	4101314	4130416	-29102	-0.7
423	-110	МАК-Банк	1088	Москва и обл.	4093884	7878988	-3785104	-48.04
424	23	Земский Банк	2900	Самарская обл.	4079621	3942331	137290	3.48
425	63	Профессионал Банк	2471	Москва и обл.	4068118	3176915	891203	28.05
426	7	Кузнецкий	609	Пензенская обл.	3995280	4425172	-429892	-9.71
427	40	Витабанк	356	Санкт-Петербург и обл.	3952223	3608434	343789	9.53
428	9	Интернациональный Торговый Банк	2609	Омская обл.	3936965	4197833	-260868	-6.21
429	5	Ермак	1809	Ханты-Мансийский АО — Югра	3884564	4419899	-535335	-12.11
430	-3	Веста	2368	Москва и обл.	3881116	4593569	-712453	-15.51
431	89	Кошелев-Банк	3300	Самарская обл.	3875923	2635711	1240212	47.05
432	-30	Горбанк	2982	Санкт-Петербург и обл.	3871915	5078387	-1206472	-23.76
433	8	Роял Кредит Банк	783	Хабаровский край	3841749	4046668	-204919	-5.06
434	-10	Банк Экономический Союз	2798	Москва и обл.	3810308	4631030	-820722	-17.72
435	-19	БайкалИнвестБанк	1067	Иркутская обл.	3803637	4894825	-1091188	-22.29
436	23	Финансово-Промышленный Капитал	3295	Москва и обл.	3730378	3675747	54631	1.49
437	28	Промсельхозбанк	538	Москва и обл.	3685371	3628351	57020	1.57
438	1	Мастер-Капитал	3011	Москва и обл.	3665723	4079662	-413939	-10.15
439	-13	Нейва	1293	Свердловская обл.	3638301	4598240	-959939	-20.88
440	37	Уссури	596	Хабаровский край	3628064	3407950	220114	6.46
441	75	Воронеж	654	Воронежская обл.	3585275	2758420	826855	29.98
442	-17	Профит Банк	3234	Москва и обл.	3558488	4627635	-1069147	-23.1
443	35	Форус Банк	3457	Нижегородская обл.	3539367	3406197	133170	3.91
444	91	МФБанк	3163	Москва и обл.	3518882	2494973	1023909	41.04
445	42	Венец	524	Ульяновская обл.	3504553	3182748	321805	10.11
446	-40	Церих	3278	Орловская обл.	3499405	4992027	-1492622	-29.9
447	-55	Сибнефтебанк	385	Тюменская обл.	3471980	5445919	-1973939	-36.25
448	58	Гринфилдбанк	2711	Москва и обл.	3411614	2854529	557085	19.52
449	11	Камчаткомагропромбанк	545	Камчатская обл.	3381932	3667083	-285151	-7.78
450	14	Наш Дом	3296	Москва и обл.	3379069	3632655	-253586	-6.98
451	58	Витязь	2890	Москва и обл.	3369432	2834764	534668	18.86
452	66	Крокус-Банк	2682	Москва и обл.	3363631	2706132	657499	24.3
453	108	Бест Эффортс Банк	435	Москва и обл.	3358600	2322903	1035697	44.59
454	7	Алтайкапиталбанк	2659	Алтайский край	3341482	3658947	-317465	-8.68
455	90	Ринвестбанк	3262	Рязанская обл.	3307247	2427479	879768	36.24
456	44	Нокссбанк	3202	Волгоградская обл.	3289177	2956831	332346	11.24
457	32	РТС-Банк	3401	Самарская обл.	3286212	3176637	109575	3.45
458	45	Северо-Западный 1 Альянс Банк	766	Санкт-Петербург и обл.	3282982	2921629	361353	12.37
459	46	Вологжанин	1896	Вологодская обл.	3278687	2902978	375709	12.94
460	-11	Долинск	857	Сахалинская обл.	3272240	3889077	-616837	-15.86
461	13	Тамбовкредитпромбанк	1312	Тамбовская обл.	3272126	3424069	-151943	-4.44
462	57	Айви Банк	2055	Москва и обл.	3271846	2677350	594496	22.2
463	13	Океан Банк	1697	Москва и обл.	3270644	3415240	-144596	-4.23
464	134	Мурманский Расчетный Центр	3341	Мурманская обл.	3260697	1994981	1265716	63.45
465	52	Инвестсоцбанк	3010	Москва и обл.	3247442	2756051	491391	17.83
466	7	Живаго-Банк	2065	Рязанская обл.	3239829	3476240	-236411	-6.8
467	232	Первый Клиентский Банк	3436	Москва и обл.	3239411	1159167	2080244	179.46
468	30	Уралпромбанк	2964	Челябинская обл.	3237667	2986413	251254	8.41
469	-3	Элита	1399	Калужская обл.	3203965	3622895	-418930	-11.56
470	80	Столичный Кредит	2853	Москва и обл.	3157928	2401114	756814	31.52
471	-3	Аксонбанк	680	Костромская обл.	3151521	3592468	-440947	-12.27
472	13	Интерактивный Банк	3378	Москва и обл.	3149031	3289140	-140109	-4.26
473	-11	РБА	3413	Москва и обл.	3138752	3654630	-515878	-14.12
474	28	Зираат Банк	2559	Москва и обл.	3097565	2937616	159949	5.44
475	73	Юнистрим	3467	Москва и обл.	3090051	2404299	685752	28.52
476	23	Росбизнесбанк	1405	Москва и обл.	3083259	2971475	111784	3.76
477	69	Русский Национальный Банк	469	Ростовская обл.	3082779	2420299	662480	27.37
478	6	Преодоление	2649	Москва и обл.	3060415	3290990	-230575	-7.01
479	47	Таурус Банк	655	Москва и обл.	3030052	2594303	435749	16.8
480	17	Агророс	2860	Саратовская обл.	3019398	2986569	32829	1.1
481	-26	Ваш Личный Банк	1222	Иркутская обл.	2993595	3763922	-770327	-20.47
482	-64	Крыловский	456	Краснодарский край	2945754	4819039	-1873285	-38.87
483	55	Газтрансбанк	665	Адыгея	2933232	2480904	452328	18.23
484	-28	Евроальянс	1781	Ивановская обл.	2920942	3736236	-815294	-21.82
485	69	Выборг-Банк	720	Санкт-Петербург и обл.	2879334	2367446	511888	21.62
486	50	Богородский Муниципальный Банк	2992	Москва и обл.	2856034	2493255	362779	14.55
487	96	Евразийский Банк	969	Москва и обл.	2847949	2084902	763047	36.6
488	84	Заубер Банк	1614	Санкт-Петербург и обл.	2832622	2200656	631966	28.72
489	-10	Финансовый Капитал	3288	Санкт-Петербург и обл.	2801633	3393181	-591548	-17.43
490	69	Донхлеббанк	2285	Ростовская обл.	2796427	2325872	470555	20.23
491	80	Национальный Корпоративный Банк	3422	Москва и обл.	2795723	2209398	586325	26.54
492	50	Кубанский Универсальный Банк	2898	Краснодарский край	2791800	2452729	339071	13.82
493	-45	Интеркредит	3047	Москва и обл.	2788243	3927671	-1139428	-29.01
494	81	Единый Строительный Банк	3506	Омская обл.	2764532	2176615	587917	27.01
495	1	Костромаселькомбанк	1115	Костромская обл.	2759512	3060568	-301056	-9.84
496	66	ФорБанк	2063	Алтайский край	2736753	2322380	414373	17.84
497	105	Сибэс	208	Омская обл.	2680355	1977093	703262	35.57
498	150	Алтынбанк	2070	Татарстан	2675340	1492542	1182798	79.25
499	5	Мегаполис	3265	Чувашия	2674180	2905939	-231759	-7.98
500	-7	Енисей	474	Красноярский край	2651477	3114872	-463395	-14.88
501	218	Прайм Финанс	2758	Санкт-Петербург и обл.	2650340	1044438	1605902	153.76
502	9	Апабанк	2404	Москва и обл.	2636210	2828510	-192300	-6.8
503	48	РСКБ	2050	Москва и обл.	2633236	2390437	242799	10.16
504	-90	Торгово-Строительный Банк	1250	Москва и обл.	2612273	4909707	-2297434	-46.79
505	53	Объединенный Резервный Банк	937	Москва и обл.	2604683	2336200	268483	11.49
506	17	Братский АНКБ	1144	Иркутская обл.	2596687	2622271	-25584	-0.98
507	62	Аспект	608	Москва и обл.	2591427	2246199	345228	15.37
508	74	Тульский Промышленник	2382	Тульская обл.	2591331	2093495	497836	23.78
509	59	Кросна-Банк	2607	Москва и обл.	2552939	2265885	287054	12.67
510	20	Индустриальный Сберегательный Банк	3175	Москва и обл.	2545846	2544999	847	0.03
511	146	Народный Банк	2249	Карачаево-Черкесия	2531736	1445344	1086392	75.16
512	297	Арксбанк	1868	Москва и обл.	2504083	559339	1944744	347.69
513	-154	Кроссинвестбанк	2849	Москва и обл.	2503293	6198702	-3695409	-59.62
514	63	Вестерн Юнион ДП Восток	2726	Москва и обл.	2492772	2135613	357159	16.72
515	81	Стелла-Банк	2948	Ростовская обл.	2481853	2037262	444591	21.82
516	17	Богородский	1277	Нижегородская обл.	2481746	2513458	-31712	-1.26
517	-22	ЕвроАксис Банк	3273	Москва и обл.	2479710	3073850	-594140	-19.33
518	87	Газнефтьбанк	3223	Саратовская обл.	2471669	1937705	533964	27.56
519	3	Иваново	1763	Ивановская обл.	2459928	2623529	-163601	-6.24
520		Н-Банк	3493	Москва и обл.	2443623			
521	-14	Капитал	575	Москва и обл.	2440752	2842771	-402019	-14.14
522	52	Банкирский Дом	2928	Санкт-Петербург и обл.	2413404	2180505	232899	10.68
523	4	Радиотехбанк	1166	Нижегородская обл.	2393290	2578003	-184713	-7.16
524	-71	Бинбанк Сургут	1701	Ханты-Мансийский АО — Югра	2378569	3803309	-1424740	-37.46
525	19	Резерв	2364	Челябинская обл.	2365066	2444150	-79084	-3.24
526	-55	Лайтбанк	3177	Москва и обл.	2353665	3508844	-1155179	-32.92
527	10	Яринтербанк	2564	Ярославская обл.	2351182	2481723	-130541	-5.26
528	69	Кредит Экспресс	3186	Ростовская обл.	2346665	2033358	313307	15.41
529	61	Татагропромбанк	728	Татарстан	2335692	2069262	266430	12.88
530	-29	Коммерческий Банк Развития	3364	Москва и обл.	2328179	2944572	-616393	-20.93
531	-2	Йошкар-Ола	2802	Марий Эл	2319345	2565297	-245952	-9.59
532	-1	Вкабанк	1027	Астраханская обл.	2318135	2535612	-217477	-8.58
533	271	Центрально-Европейский Банк	2670	Москва и обл.	2315173	594437	1720736	289.47
534	5	ИРС	272	Москва и обл.	2309937	2470130	-160193	-6.49
535	-14	Проинвестбанк	784	Пермская обл.	2238170	2633902	-395732	-15.02
536	13	Констанс-Банк	2228	Санкт-Петербург и обл.	2237936	2403710	-165774	-6.9
537	4	Национальный Банк Сбережений	1949	Ивановская обл.	2228351	2459166	-230815	-9.39
538	49	Владбизнесбанк	903	Владимирская обл.	2220195	2081446	138749	6.67
539	37	Спиритбанк	2053	Тульская обл.	2215911	2162518	53393	2.47
540	72	Приско Капитал Банк	2537	Москва и обл.	2205928	1862070	343858	18.47
541	60	Викинг	2	Санкт-Петербург и обл.	2193275	1981837	211438	10.67
542	28	Риал-Кредит	3393	Москва и обл.	2191128	2214107	-22979	-1.04
543	13	Крона-Банк	2499	Иркутская обл.	2178114	2354089	-175975	-7.48
544	-20	Система	2846	Москва и обл.	2160010	2621172	-461162	-17.59
545	22	Бум-Банк	1137	Кабардино-Балкария	2154010	2271209	-117199	-5.16
546	6	Россита-Банк	3257	Москва и обл.	2151036	2380391	-229355	-9.64
547	-34	Первый Инвестиционный банк	604	Москва и обл.	2143423	2801744	-658321	-23.5
548	75	Санкт-Петербургский Банк Инвестиций	3468	Санкт-Петербург и обл.	2131563	1719847	411716	23.94
549	14	Пермь	875	Пермская обл.	2113997	2313300	-199303	-8.62
550	-35	Унифондбанк	3416	Москва и обл.	2107479	2762509	-655030	-23.71
551	62	Яндекс.Деньги	3510	Россия	2103845	1856100	247745	13.35
552	14	Новация	840	Адыгея	2090659	2272926	-182267	-8.02
553	57	Московско-Парижский Банк	2646	Москва и обл.	2079176	1897444	181732	9.58
554	55	БСТ-Банк	2883	Кемеровская обл.	2069236	1920856	148380	7.72
555	-12	Финтрастбанк	3104	Москва и обл.	2040663	2450165	-409502	-16.71
556	52	Канский	860	Красноярский край	2023869	1926846	97023	5.04
557	98	Региональный Коммерческий Банк	836	Ульяновская обл.	2015485	1470126	545359	37.1
558	84	Акцент	696	Оренбургская обл.	1977122	1561513	415609	26.62
559	95	Международный Строительный Банк	3484	Москва и обл.	1963269	1472559	490710	33.32
560	18	ИК Банк	1732	Татарстан	1930506	2128177	-197671	-9.29
561	71	Глобус	2438	Москва и обл.	1916974	1656588	260386	15.72
562	66	Бумеранг	1002	Вологодская обл.	1909802	1699406	210396	12.38
563	37	Нальчик	695	Кабардино-Балкария	1909001	1982235	-73234	-3.69
564	16	КОР	2148	Волгоградская обл.	1897442	2107546	-210104	-9.97
565	-5	Новый Символ	370	Москва и обл.	1885169	2323239	-438070	-18.86
566	-83	Смартбанк	3408	Москва и обл.	1876627	3304981	-1428354	-43.22
567	50	Старооскольский Агропромбанк	1050	Белгородская обл.	1873622	1797958	75664	4.21
568	224	K2 Банк	2851	Карачаево-Черкесия	1867880	647252	1220628	188.59
569		Икано Банк	3519	Центр	1864916			
570	69	РФИ Банк	3351	Москва и обл.	1856374	1618437	237937	14.7
571	113	Еврокапитал-Альянс	3459	Ярославская обл.	1849856	1252881	596975	47.65
572	19	Холмск	503	Сахалинская обл.	1839441	2068434	-228993	-11.07
573	102	Метрополь	1639	Москва и обл.	1838141	1294302	543839	42.02
574	61	Земкомбанк	574	Ростовская обл.	1832151	1636292	195859	11.97
575	45	Социум-Банк	2881	Москва и обл.	1818629	1783485	35144	1.97
576	55	Максима	3379	Москва и обл.	1770513	1678009	92504	5.51
577	18	Московский Вексельный Банк	2697	Москва и обл.	1747568	2039557	-291989	-14.32
578	11	Екатерининский	2167	Москва и обл.	1739779	2070347	-330568	-15.97
579	91	Капиталбанк	2547	Ростовская обл.	1734517	1316073	418444	31.79
580	45	Златкомбанк	568	Москва и обл.	1708512	1716267	-7755	-0.45
581	11	Современные Стандарты Бизнеса	3397	Москва и обл.	1704463	2062438	-357975	-17.36
582	4	Дом-Банк	3209	Москва и обл.	1701018	2082338	-381320	-18.31
583	21	Тагилбанк	1635	Свердловская обл.	1701017	1959999	-258982	-13.21
584	77	Уралфинанс	1370	Свердловская обл.	1673764	1424120	249644	17.53
585	8	Сталь Банк	2248	Москва и обл.	1672082	2056366	-384284	-18.69
586	25	Америкэн Экспресс Банк	3460	Москва и обл.	1663334	1895918	-232584	-12.27
587	1	Торжокуниверсалбанк	933	Тверская обл.	1659512	2071629	-412117	-19.89
588	-80	Инкаробанк	2696	Москва и обл.	1646741	2837089	-1190348	-41.96
589	74	Плато-Банк	2071	Свердловская обл.	1636345	1414860	221485	15.65
590	171	Алданзолотобанк	854	Саха (Якутия)	1633263	803082	830181	103.37
591	-34	Пульс Столицы	3002	Москва и обл.	1632605	2344528	-711923	-30.37
592	103	Севзапинвестпромбанк	2152	Санкт-Петербург и обл.	1625052	1178293	446759	37.92
593	111	Банк Премьер Кредит	1663	Москва и обл.	1609730	1138498	471232	41.39
594	85	Промышленно-Финансовое Сотрудничество	2410	Москва и обл.	1606698	1274842	331856	26.03
595	23	Вэлтон Банк	1105	Белгородская обл.	1598427	1795394	-196967	-10.97
596	87	Агроинкомбанк	1946	Астраханская обл.	1597129	1268668	328461	25.89
597	37	Михайловский ПЖСБ	2961	Волгоградская обл.	1591189	1642816	-51627	-3.14
598	123	Аделантбанк	1835	Москва и обл.	1577441	1020531	556910	54.57
599	-44	ИпоТек Банк	2794	Москва и обл.	1576624	2361470	-784846	-33.24
600	51	Мосводоканалбанк	2863	Москва и обл.	1576342	1483198	93144	6.28
601	100	Ганзакомбанк	1734	Санкт-Петербург и обл.	1573104	1150345	422759	36.75
602	5	Интеркапитал-Банк	2706	Мордовия	1566849	1927560	-360711	-18.71
603	35	Соколовский	2830	Москва и обл.	1564547	1628234	-63687	-3.91
604	49	Саратов	330	Саратовская обл.	1540114	1478159	61955	4.19
605	171	Джаст Банк	3503	Москва и обл.	1539932	727700	812232	111.62
606	96	Объединенный Банк Республики	1016	Чувашия	1536652	1146996	389656	33.97
607	17	Новый Кредитный Союз	3139	Москва и обл.	1533852	1717513	-183661	-10.69
608	39	Гринкомбанк	1184	Иркутская обл.	1532641	1492731	39910	2.67
609	10	Геленджик-Банк	790	Краснодарский край	1530890	1791480	-260590	-14.55
610	156	Банк ВВБ	1093	Ярославская обл.	1526817	768185	758632	98.76
611	11	Банк МБФИ	2073	Москва и обл.	1526488	1759256	-232768	-13.23
612	-84	Траст Капитал Банк	2741	Москва и обл.	1521259	2575202	-1053943	-40.93
613	2	Приобье	537	Ханты-Мансийский АО — Югра	1516860	1837160	-320300	-17.43
614	15	Жилкредит	1736	Москва и обл.	1503587	1688987	-185400	-10.98
615	11	Майкопбанк	1136	Адыгея	1492698	1706685	-213987	-12.54
616	0	Далена	1948	Москва и обл.	1491966	1801108	-309142	-17.16
617	60	Арзамас	1281	Нижегородская обл.	1491654	1286469	205185	15.95
618	38	Бизнес для Бизнеса	1060	Чувашия	1463762	1446964	16798	1.16
619	-5	Ростфинанс	481	Ростовская обл.	1460706	1845470	-384764	-20.85
620	17	Строительно-Коммерческий Банк	3050	Санкт-Петербург и обл.	1454851	1632145	-177294	-10.86
621	22	Калуга	1151	Калужская обл.	1453101	1558231	-105130	-6.75
622	70	Синергия	2884	Саратовская обл.	1444691	1195537	249154	20.84
623	50	Спутник	1071	Оренбургская обл.	1442512	1304113	138399	10.61
624	-59	Кредитинвест	1197	Дагестан	1437087	2282978	-845891	-37.05
625	5	Примтеркомбанк	21	Приморский край	1435075	1688255	-253180	-15
626	42	Великие Луки Банк	598	Псковская обл.	1434748	1355954	78794	5.81
627	6	Кетовский Коммерческий Банк	842	Курганская обл.	1416991	1643888	-226897	-13.8
628	-1	Почтобанк	1788	Пермская обл.	1405174	1703322	-298148	-17.5
629	-30	Национальный Банк Взаимного Кредита	3214	Москва и обл.	1405056	1983824	-578768	-29.17
630	104	Металлург	2877	Москва и обл.	1392966	924694	468272	50.64
631	49	Вологдабанк	992	Вологодская обл.	1387508	1269814	117694	9.27
632	55	Саммит Банк	85	Приморский край	1379751	1247159	132592	10.63
633	121	ЮМК	3495	Краснодарский край	1378816	820864	557952	67.97
634	40	Тайм Банк	3120	Москва и обл.	1375231	1301172	74059	5.69
635	6	Межрегиональный Клиринговый Банк	2543	Москва и обл.	1370364	1568392	-198028	-12.63
636	-15	Руна-Банк	3207	Москва и обл.	1361625	1774239	-412614	-23.26
637	-53	Кредпромбанк	1165	Ярославская обл.	1353880	2083906	-730026	-35.03
638	22	Академический Русский Банк	622	Москва и обл.	1336583	1436500	-99917	-6.96
639	212	Объединенный Национальный Банк	2074	Нижегородская обл.	1325914	349317	976597	279.57
640	4	Кемсоцинбанк	96	Кемеровская обл.	1312041	1557919	-245878	-15.78
641	24	Азимут	3154	Москва и обл.	1307504	1372110	-64606	-4.71
642	30	Содружество	2923	Москва и обл.	1300372	1306223	-5851	-0.45
643	96	Фреско Банк	1415	Москва и обл.	1298242	904421	393821	43.54
644	-97	Мострансбанк	2258	Москва и обл.	1296037	2419586	-1123549	-46.44
645	17	Булгар Банк	1917	Татарстан	1282801	1423723	-140922	-9.9
646	40	Смолевич	1121	Смоленская обл.	1268805	1247515	21290	1.71
647	136	Межрегионбанк	1059	Москва и обл.	1262676	685678	576998	84.15
648	61	Химик	1114	Нижегородская обл.	1262026	1109170	152856	13.78
649	68	Сельмашбанк	106	Ростовская обл.	1260334	1054513	205821	19.52
650	-56	Единственный	3187	Москва и обл.	1251007	2055830	-804823	-39.15
651		Оней Банк	3516	Москва и обл.	1243632			
652	-2	Нерюнгрибанк	825	Саха (Якутия)	1242742	1486468	-243726	-16.4
653	38	Первый Дортрансбанк	3271	Кировская обл.	1238599	1199364	39235	3.27
654	68	Взаимодействие	1704	Новосибирская обл.	1233914	1018814	215100	21.11
655	57	Миръ	3089	Москва и обл.	1222222	1084482	137740	12.7
656	68	1Банк	2896	Северная Осетия — Алания	1200995	998963	202032	20.22
657	53	Ноосфера	2650	Республика Алтай	1181675	1103917	77758	7.04
658	-13	Акрополь	3027	Москва и обл.	1181281	1554137	-372856	-23.99
659	-134	Эльбин	2267	Дагестан	1174681	2617728	-1443047	-55.13
660	47	Финарс Банк	2938	Москва и обл.	1162031	1116561	45470	4.07
661	28	Новый Промышленный Банк	930	Москва и обл.	1133952	1216217	-82265	-6.76
662	54	НоваховКапиталБанк	635	Москва и обл.	1130722	1063587	67135	6.31
663	-17	Республиканский Кредитный Альянс	3017	Москва и обл.	1126965	1518453	-391488	-25.78
664	51	Евроазиатский Инвестиционный Банк	2897	Москва и обл.	1124678	1067410	57268	5.37
665	28	Дон-Тексбанк	1818	Ростовская обл.	1116347	1184945	-68598	-5.79
666	-14	Сервис-Резерв	2034	Москва и обл.	1106055	1478309	-372254	-25.18
667	112	РУБанк	2813	Москва и обл.	1087507	712139	375368	52.71
668	55	ЕАТП Банк	1765	Астраханская обл.	1080466	1013595	66871	6.6
669	-5	Онего	2484	Карелия	1071389	1375727	-304338	-22.12
670	38	Регионфинансбанк	3357	Москва и обл.	1061099	1111042	-49943	-4.5
671	55	Камский Горизонт	2554	Татарстан	1052499	988891	63608	6.43
672	53	Мурманский Социальный Коммерческий Банк	2722	Мурманская обл.	1039482	998956	40526	4.06
673	122	Тальменка-Банк	826	Алтайский край	1026473	639135	387338	60.6
674	59	Турбобанк	3203	Санкт-Петербург и обл.	1013947	925611	88336	9.54
