Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2015, тыс. рублей	Январь, 2013, тыс. рублей	Изменение, тыс. рублей	Изменение, %
682	247	РИБ	2749	Москва и обл.	388737	62960	325777	517.43
683	-147	Банк Сберегательно-кредитного сервиса	3224	Москва и обл.	385835	2463396	-2077561	-84.34
684	216	Лэнд-Банк	1478	Москва и обл.	378316	240312	138004	57.43
685		Монета.ру	3508	Марий Эл	365359			
686	75	ОЛМА-Банк	3250	Москва и обл.	364502	880828	-516326	-58.62
687	218	Рунэтбанк	2829	Москва и обл.	358944	224079	134865	60.19
688	213	Тайдон	2085	Кемеровская обл.	356943	235127	121816	51.81
689	-163	Национальный Банк Сбережений	1949	Ивановская обл.	354638	2562036	-2207398	-86.16
690	163	НКБ	2942	Москва и обл.	348164	476508	-128344	-26.93
691	217	ФФИН Банк (бывш. Охабанк)	1143	Сахалинская обл.	341722	213811	127911	59.82
692	221	Бринкс	3486	Москва и обл.	336866	153167	183699	119.93
693		Северстройбанк	3507	Вологодская обл.	323114			
694	-70	Нарат	1902	Саратовская обл.	307405	1719533	-1412128	-82.12
695	-5	Приполярком	507	Тюменская обл.	271335	1259493	-988158	-78.46
696		Универсальная электронная карта	3524	Москва и обл.	265405			
697	197	Русское Финансовое Общество	3427	Москва и обл.	237600	287257	-49657	-17.29
698	206	Майма	1037	Москва и обл.	226153	227958	-1805	-0.79
699	193	Расчетная Палата СВМБ	3324	Самарская обл.	225891	295821	-69930	-23.64
700	197	Континент Финанс	149	Москва и обл.	222793	271566	-48773	-17.96
701	179	Сетевая Расчетная Палата	3332	Татарстан	217565	356732	-139167	-39.01
702	197	Красноярский Краевой Расчетный Центр	3483	Красноярский край	215896	246255	-30359	-12.33
703	225	Инновационный Расчетный Центр	3447	Москва и обл.	193905	67087	126818	189.04
704	210	Интеррасчет	1618	Москва и обл.	187041	147116	39925	27.14
705		Электронный платежный сервис	3509	Москва и обл.	186653			
706		Деньги.Мэйл.Ру	3511	Москва и обл.	180888			
707	202	Петербургский Расчетный Центр	3306	Санкт-Петербург и обл.	161218	210295	-49077	-23.34
708		Единая касса	3512	Москва и обл.	143407			
709	209	Фидбэк	3502	Москва и обл.	129947	116712	13235	11.34
710		НКО «МОБИ.Деньги»	3523	Москва и обл.	101768			
711	212	Вест	2605	Москва и обл.	100796	97059	3737	3.85
712	199	КредитАльянс	3472	Вологодская обл.	94979	179386	-84407	-47.05
713	136	Банковские Информационные Технологии	3318	Тульская обл.	78262	488790	-410528	-83.99
714	201	Умут	2435	Дагестан	75326	139590	-64264	-46.04
715	209	Платежный Клиринговый Дом	3343	Москва и обл.	65132	93255	-28123	-30.16
716	205	Сергиево-Посадская Расчетная Палата	384	Москва и обл.	55882	102525	-46643	-45.49
717		Премиум	3514	Москва и обл.	51335			
718	212	Транзит	2688	Дагестан	41519	39282	2237	5.69
719		21 Век	3309	Санкт-Петербург и обл.	27256			
720	219	АРБ-Инкасс	3353	Москва и обл.	17856	2969	14887	501.41
721	212	Частный Расчетно-Кассовый Центр	3420	Москва и обл.	13992	25768	-11776	-45.7
722	216	Клиринговый Дом	3430	Санкт-Петербург и обл.	4318	4125	193	4.68
