Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2009, тыс. рублей	Январь, 2009, тыс. рублей	Изменение, тыс. рублей	Изменение, %
690	-56	Флора-Москва	533	Москва и обл.	802092	981420	-179328	-18.27
691	-5	Радиан	1675	Иркутская обл.	801068	765355	35713	4.67
692	-37	Торжокуниверсалбанк	933	Тверская обл.	798892	889957	-91065	-10.23
693	-54	Азимут	3154	Москва и обл.	797095	957600	-160505	-16.76
694	33	Дон-Тексбанк	1818	Ростовская обл.	793950	640114	153836	24.03
695	-47	Аделантбанк	1835	Москва и обл.	793658	912191	-118533	-12.99
696	-76	РФИ Банк	3351	Москва и обл.	793465	1035624	-242159	-23.38
697	63	Диг-Банк	2423	Северная Осетия — Алания	791589	536478	255111	47.55
698		Турбобанк	3203	Санкт-Петербург и обл.	788822			
699	-88	Церих	2627	Москва и обл.	788358	1076132	-287774	-26.74
700	-53	Пульс Столицы	3002	Москва и обл.	788334	921025	-132691	-14.41
701	-22	Народный Доверительный Банк	2374	Москва и обл.	787170	790818	-3648	-0.46
702	-75	Руна-Банк	3207	Москва и обл.	785229	1008546	-223317	-22.14
703	47	Банк ИТБ	3128	Москва и обл.	779943	572184	207759	36.31
704	63	Мираф-Банк	2244	Омская обл.	778955	508313	270642	53.24
705	-97	Содружество	2923	Москва и обл.	776216	1085687	-309471	-28.5
706	-31	Екатерининский	2167	Москва и обл.	775122	798215	-23093	-2.89
707	-43	Первоуральскбанк	965	Свердловская обл.	771374	856427	-85053	-9.93
708	-158	Мобилбанк	532	Удмуртия	770509	1322534	-552025	-41.74
709	-383	Трансинвестбанк	3238	Москва и обл.	769781	3573001	-2803220	-78.46
710	-216	Таурус Банк	655	Челябинская обл.	769221	1704400	-935179	-54.87
711	-6	Зираат Банк	2559	Москва и обл.	751176	711900	39276	5.52
712	-192	Риал-Кредит	3393	Москва и обл.	747726	1476691	-728965	-49.36
713	-24	Восточно-Европейский Трастовый Банк	2253	Москва и обл.	747667	756551	-8884	-1.17
714		Жилкредит	1736	Москва и обл.	745376			
715	6	Верхне-Волжский Нефтебанк	3033	Нижегородская обл.	744292	658897	85395	12.96
716		Унифондбанк	3416	Москва и обл.	741137			
717	-43	Анелик РУ	3443	Москва и обл.	740673	799650	-58977	-7.38
718	20	Бузулукбанк	1282	Оренбургская обл.	737762	602363	135399	22.48
719	27	Прайм Финанс	2758	Санкт-Петербург и обл.	735775	582573	153202	26.3
720	-3	Сталь Банк	2248	Москва и обл.	735564	692266	43298	6.25
721	-34	Онего	2484	Карелия	732301	763966	-31665	-4.14
722		Объединенная Расчетная Система	3342	Москва и обл.	732256			
723	-67	Максима	3379	Москва и обл.	724866	889745	-164879	-18.53
724	-157	Коммерческий Банк Развития	3364	Москва и обл.	723221	1258509	-535288	-42.53
725	-75	Почтобанк	1788	Пермская обл.	722786	896204	-173418	-19.35
726	-3	Приполярком	507	Тюменская обл.	722668	651875	70793	10.86
727	-18	Месед	184	Дагестан	720808	705284	15524	2.2
728	-2	Гринфилдбанк	2711	Москва и обл.	719583	642625	76958	11.98
729	135	Финанс Бизнес Банк	520	Краснодарский край	717901	241196	476705	197.64
730	-38	Центрально-Европейский Банк	2670	Москва и обл.	716408	741062	-24654	-3.33
731	-1	Рублевский	2192	Москва и обл.	707455	635712	71743	11.29
732	-18	Примтеркомбанк	21	Приморский край	706469	694376	12093	1.74
733	-141	Невский Банк	1068	Санкт-Петербург и обл.	699498	1133789	-434291	-38.3
734	68	Балтика	967	Санкт-Петербург и обл.	697547	391020	306527	78.39
735	126	Арксбанк	1868	Москва и обл.	694646	246219	448427	182.13
736	54	Арт-Банк	2779	Северная Осетия — Алания	685766	427607	258159	60.37
737	7	Саммит Банк	85	Приморский край	685584	586163	99421	16.96
738	-94	Аскания Траст	286	Москва и обл.	682432	928022	-245590	-26.46
739	-90	Кредитинвест	1197	Дагестан	678172	901739	-223567	-24.79
740	118	2Т Банк	625	Москва и обл.	677475	256933	420542	163.68
741	-110	Тревел Банк	531	Москва и обл.	675916	990394	-314478	-31.75
742	6	Северинвестбанк	2264	Белгородская обл.	669417	579993	89424	15.42
743	-65	РУБанк	2813	Ростовская обл.	667747	791690	-123943	-15.66
744	-120	Металлург	2877	Москва и обл.	666671	1013727	-347056	-34.24
745		Московский Вексельный Банк	2697	Москва и обл.	659345			
746	-48	Сургутский Центральный Коммерческий Банк	684	Тюменская обл.	657211	729889	-72678	-9.96
747	-117	Взаимодействие	1704	Новосибирская обл.	655641	996308	-340667	-34.19
748	4	Межрегиональный Клиринговый Банк	2543	Москва и обл.	647409	558839	88570	15.85
749	14	Далена	1948	Москва и обл.	646414	521409	125005	23.97
750	-185	Тайм Банк	3120	Москва и обл.	640315	1262605	-622290	-49.29
751	-18	Мегаполис	3265	Чувашия	639838	623540	16298	2.61
752		Татсоцбанк	480	Татарстан	639015			
753	-22	С банк	2581	Москва и обл.	638613	630844	7769	1.23
754	31	Первый Клиентский Банк	3436	Москва и обл.	634149	434430	199719	45.97
755	-35	Мосуралбанк	2468	Москва и обл.	633237	676282	-43045	-6.36
756		Вэлтон Банк	1105	Белгородская обл.	632222			
757	-53	Первый Капитал	3201	Москва и обл.	632066	714127	-82061	-11.49
758		Петербургский Расчетный Центр	3306	Санкт-Петербург и обл.	629948			
759	-66	ЕАТП Банк	1765	Астраханская обл.	624928	740880	-115952	-15.65
760		Финарс Банк	2938	Москва и обл.	619087			
761	-7	Первый Дортрансбанк	3271	Кировская обл.	616817	557288	59529	10.68
762	-28	Мурманский Социальный Коммерческий Банк	2722	Мурманская обл.	616441	622450	-6009	-0.97
763	9	Химик	1114	Нижегородская обл.	609790	491549	118241	24.05
764	10	Объединенный Кредитный Банк	1118	Владимирская обл.	607243	481721	125522	26.06
765	24	Приватхолдингбанк	3372	Москва и обл.	606699	428434	178265	41.61
766	-1	МС Банк Рус	2789	Москва и обл.	603885	512639	91246	17.8
767	11	Русский Трастовый Банк	1139	Москва и обл.	602117	462569	139548	30.17
768	41	Бизнес для Бизнеса	1060	Чувашия	600485	383604	216881	56.54
769	-54	Объединенный Капитал	2611	Санкт-Петербург и обл.	596738	693396	-96658	-13.94
770	-34	Акцент	696	Оренбургская обл.	596498	609942	-13444	-2.2
771	-55	ОЛМА-Банк	3250	Москва и обл.	593554	693140	-99586	-14.37
772	-35	Симбирск	653	Ульяновская обл.	590740	609375	-18635	-3.06
773	-298	Межбанковский Кредитный Союз	3242	Москва и обл.	589097	1797760	-1208663	-67.23
774	-15	Верхневолжский	1084	Ярославская обл.	585343	538963	46380	8.61
775	-67	Кодекс	2746	Москва и обл.	583929	706415	-122486	-17.34
776	107	Промсельхозбанк	538	Москва и обл.	581159	198080	383079	193.4
777	-35	Стар Альянс	3433	Москва и обл.	568687	590351	-21664	-3.67
778	-50	Тетраполис	1586	Санкт-Петербург и обл.	565109	639603	-74494	-11.65
779	-103	Торговый Городской Банк	3180	Тверская обл.	562000	798082	-236082	-29.58
780		Ресурс-Траст	3122	Москва и обл.	560210			
781	3	Центрально-Азиатский	3037	Хакасия	554674	434979	119695	27.52
782		Финансово-Промышленный Капитал	3295	Москва и обл.	553864			
783	-30	НоваховКапиталБанк	635	Москва и обл.	548974	558254	-9280	-1.66
784	103	Миръ	3089	Москва и обл.	547532	190984	356548	186.69
785	-94	РусьРегионБанк	685	Москва и обл.	539228	745581	-206353	-27.68
786	-62	Тульский Расчетный Центр	3380	Тульская обл.	533953	646920	-112967	-17.46
787	-17	Неополис-Банк	2809	Москва и обл.	533453	495196	38257	7.73
788	3	Майкопбанк	1136	Адыгея	533334	422526	110808	26.23
789	-28	Кемсоцинбанк	96	Кемеровская обл.	529790	532500	-2710	-0.51
790		Славянбанк	804	Новгородская обл.	527219			
791	139	КИП-Банк	2843	Москва и обл.	526764	83319	443445	532.23
792	-129	Востокбизнесбанк	1342	Приморский край	526503	860287	-333784	-38.8
793	23	БВА Банк	1684	Москва и обл.	525900	348326	177574	50.98
794	-38	Старый Кремль	2657	Москва и обл.	517872	551116	-33244	-6.03
795	-44	Прокоммерцбанк	2996	Москва и обл.	514926	563011	-48085	-8.54
796		Инвест-Экобанк	1956	Санкт-Петербург и обл.	510012			
797	3	Кетовский Коммерческий Банк	842	Курганская обл.	507352	392735	114617	29.18
798	-57	НСТ-Банк	1738	Оренбургская обл.	503095	591823	-88728	-14.99
799	-86	МТИ-Банк	1052	Москва и обл.	501266	697168	-195902	-28.1
800	10	Русский Банк Сбережений	779	Ставропольский край	494688	381877	112811	29.54
801	-37	Космос	2245	Москва и обл.	491975	513874	-21899	-4.26
802	-129	Вестинтербанк	3398	Москва и обл.	488407	806185	-317778	-39.42
803	-15	Булгар Банк	1917	Татарстан	486081	430156	55925	13
804	-64	Региональный Банк Сбережений	3367	Москва и обл.	480931	598164	-117233	-19.6
805	-10	Смолевич	1121	Смоленская обл.	479291	404731	74560	18.42
806	-77	Промышленно-Финансовое Сотрудничество	2410	Москва и обл.	479030	637146	-158116	-24.82
807	-38	Индустриальный Сберегательный Банк	3175	Москва и обл.	478021	496309	-18288	-3.68
808	-50	Мико-Банк	3195	Москва и обл.	477267	540349	-63082	-11.67
809		Московский Клиринговый Центр	3314	Москва и обл.	474758			
810	69	Байкалкредобанк	2990	Иркутская обл.	471938	208177	263761	126.7
811	-62	Ратибор-Банк	2174	Москва и обл.	469184	579826	-110642	-19.08
812	-77	Дагестан	543	Дагестан	465515	612097	-146582	-23.95
813	84	Развитие	2729	Карачаево-Черкесия	462563	167777	294786	175.7
814		Техноком	2614	Москва и обл.	454572			
815	-39	Эко-Инвест	3116	Москва и обл.	454486	467228	-12742	-2.73
816	-20	Агроинкомбанк	1946	Астраханская обл.	451710	399257	52453	13.14
817	-151	Анталбанк	3115	Москва и обл.	451267	849529	-398262	-46.88
818	-52	Кредитбанк	1035	Калмыкия	450031	509803	-59772	-11.72
819	-109	ИстКом-Финанс	3435	Москва и обл.	449522	701184	-251662	-35.89
820	-15	Курган	2568	Курганская обл.	446160	390093	56067	14.37
821		Геобанк	2027	Москва и обл.	443459			
822		Америкэн Экспресс Банк	3460	Москва и обл.	439490			
823		Инвестиционный Республиканский Банк	2571	Москва и обл.	435025			
824	4	Вэлкомбанк	589	Ставропольский край	432637	328033	104604	31.89
825	2	Банк РСИ	3415	Москва и обл.	432566	329809	102757	31.16
826	3	Дружба	990	Тюменская обл.	429691	327393	102298	31.25
827	-72	Народный Инвестиционный Банк	2876	Самарская обл.	421824	553392	-131568	-23.77
828	27	Богородский	1277	Нижегородская обл.	421228	267109	154119	57.7
829	-28	Банк ВВБ	1093	Ярославская обл.	418908	391694	27214	6.95
830	-73	РИТЦ Банк	2677	Москва и обл.	410271	547330	-137059	-25.04
831	-5	Эл Банк	1025	Республика Алтай	408060	334243	73817	22.08
832	7	Далта-Банк	142	Приморский край	407443	309705	97738	31.56
833	7	КБЦ	914	Тверская обл.	405418	305910	99508	32.53
834		Расчетный Дом	3350	Москва и обл.	403775			
835	-43	Южный Региональный Банк	3015	Ростовская обл.	401287	415142	-13855	-3.34
836	-63	Иронбанк	1724	Москва и обл.	400545	483060	-82515	-17.08
837	-50	НКБ	2942	Калмыкия	400511	430211	-29700	-6.9
838	-25	Конфидэнс Банк	970	Костромская обл.	397552	360462	37090	10.29
839	-1	Академический Русский Банк	622	Москва и обл.	392415	311814	80601	25.85
840	-7	Камчатка	2966	Камчатская обл.	387355	321158	66197	20.61
841	-33	Уральская Расчетная Палата	3326	Москва и обл.	387210	384843	2367	0.62
842	-11	Банкирский Дом	2928	Санкт-Петербург и обл.	382867	323684	59183	18.28
843	-40	Русский Финансовый Альянс	2035	Москва и обл.	381809	390941	-9132	-2.34
844	-58	Удмуртинвестстройбанк	2447	Удмуртия	380699	430695	-49996	-11.61
845	-41	Глобус	2438	Москва и обл.	379354	390652	-11298	-2.89
846	-27	Классик Эконом Банк	3298	Северная Осетия — Алания	377077	346905	30172	8.7
847		Московский Национальный Инвестиционный Банк	3181	Москва и обл.	374383			
848		Басманный	2158	Москва и обл.	369747			
849	-51	Азия Банк	3183	Москва и обл.	367354	394424	-27070	-6.86
850	-28	Вятич	2796	Рязанская обл.	366442	341151	25291	7.41
851	-45	Кубаньторгбанк	478	Краснодарский край	366377	388588	-22211	-5.72
852	16	Алданзолотобанк	854	Саха (Якутия)	365554	229649	135905	59.18
853	-72	Арзамас	1281	Нижегородская обл.	362684	448907	-86223	-19.21
854	-40	Прохладный	874	Кабардино-Балкария	362558	358761	3797	1.06
855		Русско-Германский Торговый Банк	2747	Москва и обл.	361092			
856	-24	Заубер Банк	1614	Карачаево-Черкесия	358203	322901	35302	10.93
857	-32	Балтсоцкомбанк	2545	Калининградская обл.	357987	334728	23259	6.95
858	-64	Энтузиастбанк	3048	Москва и обл.	354525	406823	-52298	-12.86
859	-77	Вакобанк	1291	Псковская обл.	350517	447039	-96522	-21.59
860	-159	Военно-Промышленный Банк	3065	Москва и обл.	342791	717460	-374669	-52.22
861		Логос	3233	Москва и обл.	342094			
862	30	Промбанк	307	Москва и обл.	340622	182895	157727	86.24
863	-70	Соверен Банк	3206	Татарстан	338607	408030	-69423	-17.01
864		Конгресс-Банк	2330	Москва и обл.	333338			
865	-22	Северная Клиринговая Палата	3317	Архангельская обл.	331460	290513	40947	14.09
866	-24	Принтбанк	546	Москва и обл.	329660	295703	33957	11.48
867	8	Си Ди Би Банк	3339	Краснодарский край	329391	217212	112179	51.64
868	13	Айви Банк	2055	Москва и обл.	327962	199652	128310	64.27
869	-51	Международный Торгово-Промышленный Банк	1203	Тверская обл.	327694	347001	-19307	-5.56
870	-36	Сибирский Энергетический Банк	2604	Москва и обл.	327600	318319	9281	2.92
871	-109	Имбанк	2098	Дагестан	324770	529831	-205061	-38.7
872	-129	Еврокапитал-Альянс	2672	Дагестан	323711	589158	-265447	-45.06
873	-10	Плато-Банк	2071	Свердловская обл.	323493	243886	79607	32.64
874	-54	Евросиб Банк	594	Псковская обл.	320082	345722	-25640	-7.42
875	-23	Кредпромбанк	1165	Ярославская обл.	315442	270439	45003	16.64
876	-40	Народный Банк	2249	Карачаево-Черкесия	313521	313593	-72	-0.02
877	-60	Женская Микрофинансовая Cеть	3458	Москва и обл.	310382	347379	-36997	-10.65
878		Тройка	2051	Москва и обл.	306316			
879		Онлайн Банк	2462	Москва и обл.	306302			
880	-7	Наш Банк	1340	Москва и обл.	303182	222333	80849	36.36
881	-31	Региональный Коммерческий Банк	836	Ульяновская обл.	301012	275943	25069	9.08
882	-41	Кузбассхимбанк	2868	Кемеровская обл.	300710	304374	-3664	-1.2
883	-309	Кутузовский	3190	Москва и обл.	299130	1226444	-927314	-75.61
884	-137	Мострансбанк	2258	Москва и обл.	294844	580779	-285935	-49.23
885	-78	Ганзакомбанк	1734	Санкт-Петербург и обл.	294669	385934	-91265	-23.65
886		Апабанк	2404	Москва и обл.	293436			
887	-88	Витязь	2890	Москва и обл.	290712	393256	-102544	-26.08
888		Атлас Банк	3477	Москва и обл.	290476			
889		Банк ПСА Финанс Рус	3481	Москва и обл.	290276			
890		Банк Развития Бизнеса	1910	Кемеровская обл.	288567			
891		ИпоТек Банк — Северо-Западный филиал	0	Россия	281885			
892	-71	Паритет	1860	Москва и обл.	273112	344990	-71878	-20.83
893	-40	Промсвязьинвест	2761	Дагестан	272797	270154	2643	0.98
894	-40	Кошелев-Банк	3300	Нижегородская обл.	270623	267514	3109	1.16
895	-23	Махачкалинский Городской Муниципальный Банк	3192	Дагестан	267779	224863	42916	19.09
896	-151	Регнум	3373	Москва и обл.	266757	583100	-316343	-54.25
897	37	Умут	2435	Дагестан	266221	65518	200703	306.33
898		Природа	3399	Москва и обл.	265895			
899		Континент Финанс	149	Калужская обл.	261440			
900	-44	Ростфинанс	481	Ростовская обл.	256929	259370	-2441	-0.94
901	-27	Анджибанк	570	Дагестан	253136	220930	32206	14.58
902	-78	Народный Банк Республики Тыва	1309	Тыва	251777	335734	-83957	-25.01
903	-36	С-Банк	1857	Удмуртия	247067	231807	15260	6.58
904	-60	Адам Интернэшнл	2232	Дагестан	246555	289104	-42549	-14.72
905	7	АвтоКредитБанк	1973	Татарстан	246431	129509	116922	90.28
906		Терра	3476	Москва и обл.	245161			
907		Новое Время	3492	Москва и обл.	243657			
908	-30	Акция	927	Ивановская обл.	242503	208347	34156	16.39
909	-126	Кредо Финанс	793	Дагестан	241882	444988	-203106	-45.64
910	-48	Воронеж	654	Воронежская обл.	241347	244651	-3304	-1.35
911	-29	Надежность	2425	Курганская обл.	236902	198582	38320	19.3
912	-18	Мурманский Расчетный Центр	3341	Мурманская обл.	235948	175953	59995	34.1
913	-83	Новый Коммерческий Банк	347	Дагестан	234652	326242	-91590	-28.07
914	-49	Евросоюз	3411	Москва и обл.	234635	236917	-2282	-0.96
915	-78	Северо-Западный 1 Альянс Банк	766	Санкт-Петербург и обл.	234582	312987	-78405	-25.05
916		Международный Строительный Банк	3484	Москва и обл.	232820			
917	-46	Холдинвестбанк	2837	Москва и обл.	230984	225761	5223	2.31
918	-20	МВС Банк	2407	Дагестан	227591	163051	64540	39.58
919	-13	Тайдон	2085	Кемеровская обл.	226778	146303	80475	55.01
920	-73	Европейский Индустриальный Банк	2503	Москва и обл.	224892	284688	-59796	-21
921		Максимум	466	Ростовская обл.	223967			
922	-76	Альтернатива	3452	Москва и обл.	221967	284925	-62958	-22.1
923	-8	Лидер	3304	Москва и обл.	221895	122679	99216	80.87
924	-44	Камский Горизонт	2554	Татарстан	220560	205949	14611	7.09
925	-39	Объединенный Национальный Банк	2074	Москва и обл.	217613	192137	25476	13.26
926	-35	Платежный Сервисный Банк	1943	Башкортостан	213355	183733	29622	16.12
927	-57	АББ	2937	Москва и обл.	208294	227392	-19098	-8.4
928	-28	Идея Банк	430	Краснодарский край	203322	157202	46120	29.34
929	-70	Международный Расчетный Банк	3028	Москва и обл.	202585	247662	-45077	-18.2
930	-73	Тальменка-Банк	826	Алтайский край	202063	257095	-55032	-21.41
931		Идеалбанк	3491	Москва и обл.	199052			
932	1	Сибирский Банк Реконструкции и Развития	1284	Тюменская обл.	198548	68048	130500	191.78
933	-44	Тувакредит	1202	Тыва	197585	189905	7680	4.04
934	-2	Майский	1673	Кабардино-Балкария	194897	74072	120825	163.12
935	-86	Эно	1988	Дагестан	191918	278497	-86579	-31.09
936	-48	Народный Земельно-Промышленный Банк	2873	Алтайский край	191481	190138	1343	0.71
937	-53	Строительно-Коммерческий Банк	3050	Архангельская обл.	187314	194301	-6987	-3.6
938	-78	ПрестижКредитБанк	2922	Дагестан	186932	247260	-60328	-24.4
939	-127	Сунжа	2023	Ингушетия	186527	371673	-185146	-49.81
940		ТЭСТ	3440	Москва и обл.	185936			
941		Универсалтраст	3402	Москва и обл.	184839			
942	-57	Ипозембанк	3026	Самарская обл.	184250	193179	-8929	-4.62
943	-2	Зеленокумская	1239	Ставропольский край	184093	53079	131014	246.83
944	-109	Национальная Расчетная Компания	3386	Москва и обл.	182584	315216	-132632	-42.08
945	-50	Фреско Банк	1415	Ярославская обл.	182341	174154	8187	4.7
946	-70	1Банк	2896	Северная Осетия — Алания	179542	217165	-37623	-17.32
947	-45	Интеррасчет	1618	Карачаево-Черкесия	178887	154790	24097	15.57
948	-55	Рента-Банк	3095	Москва и обл.	178432	181085	-2653	-1.47
949	-83	Леноблбанк	1003	Санкт-Петербург и обл.	169690	234649	-64959	-27.68
950	-40	Рингкомбанк	1909	Ингушетия	162664	137672	24992	18.15
951		Линк-Банк	2699	Москва и обл.	162655			
952	-49	РосинтерБанк	226	Москва и обл.	162033	150302	11731	7.8
953	-48	Бизнесбанк	2862	Дагестан	158282	147152	11130	7.56
954	-64	Таганрогбанк	3136	Ростовская обл.	157139	189749	-32610	-17.19
955	-110	Межбанковский Расчетный Центр	3325	Приморский край	154312	285236	-130924	-45.9
956	-60	Информпрогресс	2166	Москва и обл.	154190	172729	-18539	-10.73
957	-30	Инстройбанк	2743	Москва и обл.	149192	87678	61514	70.16
958	-45	Капиталбанк	2547	Ростовская обл.	147339	128204	19135	14.93
959		Российская Финансовая Корпорация	3099	Москва и обл.	142815			
960		Невастройинвест	1926	Санкт-Петербург и обл.	139481			
961	-53	ФФИН Банк (бывш. Охабанк)	1143	Сахалинская обл.	139220	143630	-4410	-3.07
962	-45	Региональный Корпоративный Банк	1134	Ивановская обл.	137719	117981	19738	16.73
963	-27	Трастовый Банк	2780	Дагестан	136842	60182	76660	127.38
964	-22	Европейский Стандарт	3200	Кабардино-Балкария	127064	51321	75743	147.59
965	-61	Платежный Клиринговый Дом	3343	Москва и обл.	121895	148330	-26435	-17.82
966	-67	Консервативный Коммерческий Банк	1087	Астраханская обл.	120839	160931	-40092	-24.91
967		Лэнд-Банк	1478	Москва и обл.	119985			
968	-48	Гефест	1046	Тверская обл.	119656	111939	7717	6.89
969		Рунэтбанк	2829	Москва и обл.	117674			
970	-63	Микомс-Банк	2653	Москва и обл.	117025	144012	-26987	-18.74
971	-36	Первый Депозитный Банк	1244	Тверская обл.	116090	60991	55099	90.34
972	-47	Церих	3278	Орловская обл.	115213	88800	26413	29.74
973	-23	Континенталь	3184	Дагестан	114408	10376	104032	1002.62
975		Новосибкоопбанк	2422	Новосибирская обл.	113001			
976	-52	Алжан	2491	Дагестан	111096	88962	22134	24.88
977	-38	ГРиС-Банк	1928	Ставропольский край	110199	56551	53648	94.87
978	-60	Дербент-Кредит	2090	Дагестан	108252	117290	-9038	-7.71
979	-33	Внешфинбанк	3173	Дагестан	107795	26414	81381	308.1
980	-33	Каспий	639	Дагестан	107432	20211	87221	431.55
981		Инновационный Расчетный Центр	3447	Москва и обл.	106418			
982	-44	Стандарт-Кредит	841	Адыгея	104636	58448	46188	79.02
983	-61	Банковские Информационные Технологии	3318	Тульская обл.	104018	98054	5964	6.08
984	-35	Газтрансбанк	665	Адыгея	101810	12103	89707	741.2
985		Сергиево-Посадская Расчетная Палата	384	Москва и обл.	101515			
986		Хоум-Банк	2397	Москва и обл.	99798			
987	-86	Межрегиональный Банк Реконструкции	2620	Москва и обл.	98842	155800	-56958	-36.56
988	-119	Русское Финансовое Общество	3427	Москва и обл.	97854	227410	-129556	-56.97
989		Евроинвест	3383	Москва и обл.	91231			
990	-69	ТНГИБанк	2560	Томская обл.	90736	99420	-8684	-8.73
991	-63	АлтайБизнес-Банк	2388	Алтайский край	85918	85673	245	0.29
992		Расчетный Банковский Центр	3487	Москва и обл.	84020			
993		Объединенная Расчетная Палата	3451	Москва и обл.	83166			
994	-63	Трансэнергобанк	3106	Дагестан	80287	75003	5284	7.05
995	-51	Галабанк	3090	Адыгея	79152	43108	36044	83.61
996		Частный Расчетно-Кассовый Центр	3420	Москва и обл.	66934			
997	-78	РИБ	2749	Москва и обл.	65283	115182	-49899	-43.32
998	-69	K2 Банк	2851	Дагестан	64320	84799	-20479	-24.15
999	-62	Арвеста	2926	Краснодарский край	55471	59184	-3713	-6.27
1000		Минераловодский	888	Ставропольский край	51428			
1001	-56	Майма	1037	Республика Алтай	37876	40373	-2497	-6.18
1002		Бринкс	3486	Москва и обл.	34093			
1003		ЭнергоБизнес	3485	Москва и обл.	30647			
1004		Первый Земельный Расчетный Центр	3381	Курская обл.	29096			
1005	-62	Транзит	2688	Дагестан	28113	50992	-22879	-44.87
1006		Красноярский Краевой Расчетный Центр	3483	Красноярский край	24853			
1007	-67	Транштрейд	2676	Дагестан	22157	54739	-32582	-59.52
1008		Финансовые Услуги	3496	Москва и обл.	20090			
1009		Депозитный Кредитный Дом	3474	Москва и обл.	17666			
1011		Сибирский Расчетный Центр	3308	Новосибирская обл.	10558			
1012	-61	Нафтабанк	715	Дагестан	6159	5678	481	8.47
1013		Межрегиональный Клиринговый Центр	3424	Москва и обл.	4065			
1014		Клиринговый Дом	3430	Санкт-Петербург и обл.	3927			
1015	-62	Расчетная Палата СВМБ	3324	Самарская обл.	3010	3624	-614	-16.94
1016		Мигом	3323	Москва и обл.	2797			
1017	-63	Международная Уральская Расчетная Палата	3322	Свердловская обл.	1914	1687	227	13.46
1018	-66	Финансово-Расчетный Центр	3319	Нижегородская обл.	1859	4520	-2661	-58.87
